year,advertiser_id,advertiser_name
2000,811,National Finance Co Inc
2000,334,Delta Funding Corp
2000,813,Nationwide Mutual Insurance Co
2000,26,AMERICAN BENEFIT MORTGAGE INC
2000,354,EAGLE MORTGAGE INC
2000,1128,UNITED CAPITAL MORTGAGE CORP
2000,257,Cherry Creek Mortgage Co
2000,390,FINET.COM INC
2000,520,Golden Empire Mortgage Corp
2000,636,Interstate Home Loan Center Inc
2000,882,PLATINUM CAPITAL GROUP INC
2000,710,MARINA MORTGAGE CO
2000,709,MAJESTIC MORTGAGE CORP
2000,817,Netbank Inc
2000,119,BEST MORTGAGE INC
2000,1151,United Shore Financial Services Llc
2000,486,Freedom Mortgage Corp
2000,17,ACCREDITED HOME LENDERS
2000,308,Cornerstone Mortgage Co
2000,449,First Mortgage Co
2000,975,Rock Holdings Inc
2000,801,NETWORK MORTGAGE INC
2000,397,FIRST GUARANTY FINANCIAL CORP
2000,38,AMERICAN SECURITY MORTGAGE
2000,1129,UNITED FINANCIAL MGT GROUP INC
2000,1000,SUBURBAN MORTGAGE ASSOC INC
2000,47,Academy Mortgage Corp
2000,723,MORTGAGE MARKET INC
2000,402,FIRST SAVINGS MORTGAGE CORP
2000,388,FAMILY HOME MORTGAGE
2000,200,COASTAL MORTGAGE
2000,547,HCL FINANCE
2000,616,IMPAC MORTGAGE HOLDINGS INC
2000,128,BROADVIEW MORTGAGE CO
2000,359,ENTERPRISE MORTGAGE CO
2000,717,MILESTONE MORTGAGE INC
2000,454,First OH Mortgage Corp
2000,635,Intercoastal Mortgage Co
2000,673,LOANCITY.COM
2000,197,CITYWIDE MORTGAGE CO
2000,207,CONCORD MORTGAGE CO
2000,187,CAMBRIDGE MORTGAGE CORP
2000,208,CONCORDE ACCEPTANCE CORP
2000,97,Arlington Capital Mortgage Corp
2000,64,Allied Mortgage Capital Corp
2000,63,Allied Home Mortgage Capital Corp
2000,300,Comstock Mortgage Co
2000,1185,WALL STREET MORTGAGE BANKERS LTD
2000,1005,SYNERGY MORTGAGE
2000,887,PRINCIPAL RESIDENTIAL MORTGAGE INC
2000,505,GREENTREE MORTGAGE CORP
2000,1001,SUMMIT MORTGAGE CORP
2000,544,H&R Block Inc
2000,857,OPTION ONE MORTGAGE CORP
2000,785,Moneycorp
2000,399,FIRST NATIONAL FUNDING CORP
2000,721,MORTGAGE FINANCIAL INC
2000,1191,WORLD WIDE FINANCIAL SERVICES INC
2000,1079,TAM EQUITY CORP
2000,879,PARTNERS MORTGAGE CO
2000,458,First Priority Financial
2000,11,4ADREAM.COM
2000,796,NATION ONE MORTGAGE CO INC
2000,40,AMERISOUTH MORTGAGE CO
2000,548,HERITAGE PLAZA MORTGAGE INC
2000,24,ALLIANCE MORTGAGE BANKING CORP
2000,890,PROSPERITY MORTGAGE CO
2000,883,PLATINUM MORTGAGE
2000,508,Gamco Investors Inc
2000,551,HOME SAVINGS MORTGAGE
2000,32,AMERICAN HOME MORTGAGE CORP
2000,669,LEADER MORTGAGE INC
2000,31,AMERICAN HOME LOANS
2000,670,LEGACY MORTGAGE
2000,27,AMERICAN EQUITY MORTGAGE INC
2000,86,Ameriquest Capital Corp
2000,34,AMERICAN MORTGAGE EXPRESS CORP
2000,600,Homestead Funding Corp
2000,3,1ST PRIORITY MORTGAGE
2000,85,Americorp Funding
2000,598,Homebridge Financial Services Inc
2000,123,BNC Mortgage Inc
2000,16,ACCENT MORTGAGE SERVICES INC
2000,199,CMG MORTGAGE INC
2000,231,Capital Funding Group
2000,546,HCI MORTGAGE
2000,714,MEMBERS MORTGAGE CO INC
2000,389,FIELDSTONE HOLDINGS CORP
2000,822,New Century Mortgage Corp
2000,802,NEW FREEDOM MORTGAGE CORP
2000,403,FIRST TRUST MORTGAGE CORP
2000,1085,TRANSLAND FINANCIAL SERVICES INC
2000,1222,YES CAPITAL FUNDING INC
2001,1202,Wells Fargo & Co
2001,643,JP Morgan Chase & Co
2001,1130,US Bancorp
2001,444,First Financial Bank
2001,45,Abn Amro Holding Nv
2001,455,First Of America Bank Corp
2001,141,Bank Of America Corp
2001,308,Cornerstone Mortgage Co
2001,404,FNB Corp
2001,445,First Horizon National Corp
2001,605,Honesdale National Bank
2001,884,PNC Financial Services Group Inc
2001,797,NATIONAL CITY BANK OF IN
2001,707,Lyons National Bank
2001,61,Alliance Bank NA
2001,130,Ballston Spa National Bank
2001,800,NBT Bancorp Inc
2001,1080,TCF Financial Corp
2001,262,Citigroup Inc
2001,686,Landmark Bank
2001,465,First Southern National Bank
2001,809,National Bank & Trust Co
2001,668,LCNB Corp
2001,267,Citizens First National Bank
2001,638,Intrust Bank Na
2001,264,Citizens Bank
2001,417,Farmers National Bank
2001,216,Cadence Bancorp Llc
2001,225,Canandaigua National Corp
2001,244,Central National Bank
2001,1224,Zions Bancorp
2001,777,Midland National Bank
2001,137,Bank First National
2001,272,City National Bank
2001,907,Peoples Bank
2001,738,Mars National Bank
2001,451,First National Bank TX
2001,148,Bank Of NY Mellon Corp
2001,1028,Simmons First National Corp
2001,914,Peoples Security Bank & Trust
2001,611,Huntington Bancshares Inc
2001,561,HUNTINGTON MTG CO
2001,865,Old National Bancorp
2001,452,First National Community Bancorp
2001,1120,Trustmark Corp
2001,383,Evans Bancorp Inc
2001,1139,Union Center National Bank
2001,450,First National Bank Of Long Island
2001,957,Regions Financial Corp
2001,125,BOK Financial Corp
2001,232,Capital One Financial Corp
2001,386,Extraco Bank
2001,312,County National Bank
2001,70,Amarillo National Bank
2001,704,Lorain National Bank
2001,477,Forest Park National Bank
2001,7,1st National Bank Of Scotia
2001,658,KeyCorp
2001,368,Eastern National
2001,1169,Valley National Bancorp
2001,82,American Mortgage
2001,415,Far East National Bank
2001,443,First Fidelity Bank
2001,287,Commerce Bancshares Inc
2001,698,Liberty National Bank
2001,699,Lincoln Bancorp
2001,595,Home State Bank
2001,1155,Unity Bancorp Inc
2001,419,Fifth Third Bancorp
2001,901,Patriot National Bank
2001,49,Adirondack Bank
2001,1119,Trustco Bancorp
2001,176,Blue Ridge Bancshares Inc
2001,900,Patriot Bank Corp
2001,604,Hometown National Bank
2001,687,Landmark Community Bank
2001,735,Malvern Federal Bancorp Inc
2001,102,Associated Bancorp
2001,764,Metlife Inc
2001,608,Horizon National Bank
2001,781,Millennium Bank
2001,1105,Toronto-Dominion Bank
2001,398,FIRST NATIONAL BANK OF AZ
2001,938,Pulaski Bank
2001,648,Johnson Financial Group
2001,286,Comerica Inc
2001,569,Harris Bancorp Inc
2001,146,Bank Of Montreal
2001,143,Bank Of Commerce
2001,380,Equity Bank
2001,311,County Bank
2001,838,Northern Trust Corp
2001,258,Chesapeake Bank
2001,337,Deutsche Bank Ag
2001,88,Amsouth Bancorp
2001,464,First Southern Bank
2001,80,American Heritage Bank
2001,100,Arvest Bank Group Inc
2001,874,Orrstown Bank
2001,1146,United Bankshares Inc
2001,457,First Premier Bank
2001,560,HSBC Holdings Plc
2001,289,Commercial Bank
2001,708,M&T Bank Corp
2001,1015,Sandy Spring Bancorp Inc
2001,138,Bank Independent
2001,379,Equitable Bank
2001,224,Canadian Imperial Bank Of Commerce
2001,1030,Sky Bank
2001,1107,Town & Country Bank
2001,933,Provident Bank
2001,588,Hilltop Holdings Inc
2001,50,Adirondack Trust Co
2001,1204,Wesbanco Inc
2001,780,Midwest BankCentre
2001,1116,Truist Financial Corp
2001,1113,Tri-County Bank
2001,133,Banco Bilbao Vizcaya Argentaria SA
2001,1033,Solvay Bank
2001,1047,Southtrust Corp
2001,579,Heartland Bank
2001,145,Bank Of Marion
2001,228,Capital City Bank
2001,908,Peoples Bank & Trust Co
2001,1104,Tioga State Bank
2001,87,Ameriserv Financial Inc
2001,926,Popular Inc
2001,910,Peoples Community Bank
2001,9,1st Source Bank
2001,448,First Midwest Bank
2001,195,CIT Group Inc
2001,8,1st Option
2001,500,GRANITE MORTGAGE INC
2001,622,IRWIN MORTGAGE CORP
2001,963,Resource Bank
2001,459,First Republic Bank
2001,945,RBC Financial Group
2001,808,National Australia Bank Ltd
2001,132,BancFirst Corp
2001,1065,Sterling Bank
2001,779,Midwest Bank Na
2001,43,ASSOCIATES HOUSING FINANCE
2001,105,Associates Home Equity Services
2001,941,Quad City Bank & Trust Co
2001,1167,Valley Bank
2001,428,First Bank & Trust
2001,1043,Southern Community Bank & Trust
2001,297,Community Savings Bank
2001,783,Monarch Bank
2001,150,Bank Of The James
2001,140,Bank OZK
2001,385,Exchange Bank
2001,757,Merchants & Planters Bank
2001,69,Amalgamated Bank
2001,656,Kentucky Bank
2001,1048,Southwest Bank
2001,1197,Washington Trust Bank
2001,416,Farmers Bank
2001,677,Lake Area Bank
2001,745,Mechanics Bank
2001,185,Brotherhood Bank & Trust
2001,1111,Traditional Bank
2001,626,Independent Bank
2001,124,BNP Paribas
2001,1144,Union State Bank
2001,1042,Southeastern Bank Financial Corp
2001,292,Community Bank & Trust
2001,828,New Windsor State Bank
2001,60,Allegheny Valley Bancorp Inc
2001,142,Bank Of Botetourt
2001,690,Layton State Bank
2001,434,First Commonwealth Financial Corp
2001,492,Fulton Financial Corp
2001,263,Citizens & Northern Corp
2001,528,Great Western Bancorp Inc
2001,896,Palmetto Bank
2001,571,Harvard State Bank
2001,1210,Western State Bank
2001,1153,United Southern Bank
2001,363,Eagle Bank
2001,976,Rockland Trust Co
2001,692,Lendmark Financial Services Llc
2001,769,Mid Penn Bancorp Inc
2001,387,F&M Bancorp
2001,466,First State Bank & Trust
2001,1209,Western Bank Corp Inc
2001,1060,State Bank
2001,919,Pioneer Bank
2001,983,S&T Bancorp Inc
2001,248,Century Bank
2001,1046,Southside Bank
2001,14,ABC Bank
2001,152,Bank Orion
2001,135,BancorpSouth Inc
2001,935,Provident Savings Bank
2001,786,Monroe Bank & Trust
2001,237,Carrollton Bancorp
2001,898,Park Bank
2001,678,Lake City Bank
2001,1145,United Bank & Trust
2001,606,Horizon Bank
2001,537,Guaranty Bank & Trust Co
2001,1040,South Shore Bank
2001,238,Carter County Bank
2001,531,Greenpoint Financial Corp
2001,1135,Ulster Savings Bank
2001,829,New York Community Bancorp Inc
2001,968,Ridgewood Savings Bank
2001,1199,Waukesha State Bank
2001,614,IAB Financial Bank
2001,646,Jefferson Bank
2001,763,Metairie Bank & Trust Co
2001,1058,Standard Bank & Trust Co
2001,1106,Torrington Savings Bank
2001,837,Northeast Bank
2001,641,Itasca Bank & Trust Co
2001,830,NewBridge Bancorp
2001,153,Bank of Glen Burnie
2001,932,Prosperity Bancshares Inc
2001,426,First American Bank Corp
2001,332,Delaware County Bank & Trust Cs
2001,265,Citizens Financial Group Inc
2001,1136,Umpqua Holdings Corp
2001,245,Central Pacific Bank
2001,192,CENTRAL PACIFIC CO
2001,429,First Bank Of Highland Park
2001,746,Mechanics Savings Bank
2001,355,EAST/WEST MORTGAGE CO
2001,1016,Scb Bancorp Inc
2001,846,Norway Savings Bank
2001,1095,Terre Haute Savings Bank
2001,1007,Saco & Biddeford Savings Institution
2001,523,Gorham Savings Bank
2001,160,Bath Savings Institution
2001,91,Androscoggin Bank
2001,221,Cambridge Savings Bank
2001,1029,Skagit State Bank
2001,270,City Bank
2001,1143,Union Savings Bank
2001,832,Newtown Savings Bank
2001,977,Rockville Bank
2001,408,Fairfield County Bank
2001,256,Chelsea Groton Bank
2001,1099,Thomaston Savings Bank
2001,136,Bangor Savings Bank
2001,1206,West Suburban Bank
2001,461,First Service Bank
2001,468,Firstbank Holding Co Of CO
2001,969,River City Bank
2001,1054,Spirit Bank
2001,226,Capital Bank
2001,488,Fremont Bank
2001,433,First Citizens Bancorp Inc
2001,1038,South Central Bank
2001,684,Lakeside Bancorp
2001,637,Intl Bank Of Commerce
2001,682,Lakeland Bancorp Inc
2001,960,Republic Bancorp Mtg Inc
2001,581,Heritage Community Bank
2001,186,Brunswick Bank & Trust
2001,859,Oak Bank
2001,737,Marine Bank
2001,134,Banco Santander Central Hispano Sa
2001,1064,Sterling Bancorp
2001,930,Progressive Bank
2001,587,Hillcrest Bank
2001,288,Commerce Bank
2001,67,Alpine Bank
2001,472,Florence Savings Bank
2001,1010,Salem Five Cents Savings Bank
2001,331,Dedham Institution For Savings
2001,961,Republic Bank & Trust Co
2001,171,Belmont Savings Bank
2001,872,OneUnited Bank
2001,842,Northwest Bank
2001,841,Northwest Bancshares Inc
2001,861,Ocean Bank
2001,490,Fremont Investment & Loan
2001,489,Fremont General Corp
2001,306,Cornerstone Bank NA
2001,513,Genesee Regional Bank
2001,1077,Synovus Financial Corp
2001,109,Atlantic Stewardship Bank
2001,835,North Shore Bank
2001,748,Melrose Cooperative Bank
2001,603,Hometown Bank
2001,175,Beverly Cooperative Bank
2001,954,Reading Cooperative Bank
2001,470,Firstrust Bank
2001,236,Carolina First Corp
2001,972,Riverside Bank
2001,1215,Wilson Bank & Trust
2001,915,Peoples United Financial Inc
2001,867,Omni Bank
2001,68,Altoona First Savings Bank
2001,1108,Towne Bank
2001,562,Haddon Savings Bank
2001,268,Citizens Savings Bank
2001,1102,Timberland Bancorp Inc
2001,158,Banner Bank
2001,980,Roselle Savings Bank
2001,839,Northfield Savings Bank
2001,517,Glen Rock Savings Bank
2001,1024,Sharon Savings Bank
2001,1149,United Savings Bank
2001,639,Investors Savings Bank
2001,619,INVESTORS BANK CORP
2001,940,PyraMax Bank
2001,527,Great Southern Bancorp Inc
2001,526,Great Midwest Bank
2001,701,Lisle Savings Bank
2001,807,NVE Bancorp
2001,179,Bogota Savings Bank
2001,989,SHELTER MORTGAGE CO
2001,538,Guaranty Federal Savings
2001,180,Boiling Springs Savings Bank Inc
2001,460,First Savings Bank
2001,736,Manasquan Savings Bank
2001,734,Magyar Bancorp
2001,366,East West Bancorp
2001,347,Doral Bank
2001,715,MERCANTILE BANK CORP
2001,602,Homestreet Inc
2001,241,Centennial Bank
2001,367,Eastern Bank
2001,542,Gulf Coast Bank & Trust Co
2001,266,Citizens First Bank
2001,1178,Village Bank
2001,790,Mountain West Bank
2001,161,Bay Bank
2001,77,American Enterprise Bank
2001,625,Illinois State Bank
2001,302,Conseco Finance Corp
2001,446,First Internet Bancorp
2001,733,Macatawa Bank Corp
2001,958,Reliance Bank
2001,959,Renasant Corp
2001,1124,Two River Community Bank
2001,613,Hyde Park Savings Bank
2001,183,Bridgewater Savings Bank
2001,365,East Cambridge Savings Bank
2001,274,Clinton Savings Bank
2001,775,Middlesex Savings Bank
2001,705,Lowell Five Cent Savings Bank
2001,630,Institution For Savings
2001,952,Randolph Savings Bank
2001,1052,Spencer Savings Bank
2001,1041,South Shore Savings Bank
2001,917,Piedmont Federal Savings Bank
2001,591,Home Federal Bank
2001,1141,Union Federal Savings & Loan Assn
2001,612,Huntington Federal
2001,193,CHEVIOT SAVINGS BANK
2001,234,Capitol Federal Financial Inc
2001,540,Guardian Savings
2001,1195,Washington Federal Inc
2001,590,Home Bank
2001,594,Home Savings & Loan Co
2001,696,Liberty Federal
2001,169,Bell Federal S&l Assn
2001,568,Harrington Bank
2001,442,First Federal Savings & Loan
2001,767,Mid America Bancorp
2001,259,Chesapeake Bank Of MD
2001,71,Ambler Savings Bank
2001,651,Kearny Financial Corp
2001,1035,Somerset Savings Bank
2001,155,BankFinancial FSB
2001,283,Columbia Bank
2001,1097,Third Federal Bank
2001,1101,Tierone Bank
2001,167,Bedford Federal Savings Bank
2001,1147,United Fidelity Bank
2001,979,Rosedale Federal Savings & Loan Assn
2001,1216,Windsor Federal Savings
2001,252,Charleroi Federal Savings Bank
2001,833,North American Savings Bank
2001,629,Indymac Federal Bank
2001,418,Federal Savings Bank
2001,439,First Federal Bank
2001,973,Riverview Community Bank
2001,936,Prudential Financial Inc
2001,1098,Third Federal Savings & Loan
2001,978,Roma Bank
2001,573,Hatboro Federal Savings
2001,239,Carver Federal Savings Bank
2001,510,Geddes Federal Savings & Loan Assn
2001,610,Huntingdon Valley Bank
2001,680,Lake Shore Savings Inc
2001,353,E-Trade Financial Corp
2001,159,Barclays Plc
2001,372,El Dorado Savings Bank
2001,349,Downey S&L Assn
2001,281,Colonial Savings FA
2001,634,Interamerican Bank
2001,1031,Slovenian Savings & Loan
2001,1138,UniBank
2001,19,ACTION MORTGAGE
2001,1193,WSFS Financial Corp
2001,706,Luther Burbank Savings
2001,1150,United Services Automobile Assn
2001,1066,Sterling Bank & Trust Fsb
2001,345,Dollar Bank
2001,157,BankUnited Inc
2001,827,New South Federal Savings Bank
2001,793,Mutual Of Omaha Insurance Co
2001,928,Presidential Bank
2001,471,Flagstar Bancorp Inc
2001,711,MARKET STREET MORTGAGE CORP
2001,503,GREATER ATLANTIC MORTGAGE CORP
2001,1140,Union Federal Bank
2001,484,Franklin Savings Bank FSB
2001,953,Raymond James Financial Inc
2001,491,Frontier Bank
2001,521,Golden West Financial Corp
2001,1200,Webster Bank
2001,597,HomeTrust Banking Partnership
2001,346,Domestic Bank
2001,772,MidFirst Bank
2001,1062,State Farm Mutual Auto Ins Co
2001,1063,Staten Island Savngs Bank
2001,585,Hickory Point Bank & Trust
2001,22,AIG American Intl Group Inc
2001,66,Ally Financial Inc
2001,139,Bank Mutual
2001,184,Brookline Bancorp Inc
2001,247,Centris Federal Credit Union
2001,222,Campus Federal Credit Union
2001,76,American Eagle Federal Credit Union
2001,427,First Atlantic Federal Credit Union
2001,1114,Tropical Financial Credit Union
2001,506,GTE Financial
2001,905,Pentagon Federal Credit Union
2001,645,Jax Federal Credit Union
2001,213,CREDIT UNION MORTGAGE
2001,120,BFG Federal Credit Union
2001,1164,Utah First Federal Credit Union
2001,55,Affinity Federal Credit Union
2001,1059,Star USA Federal Credit Union
2001,970,River City Federal Credit Union
2001,825,New Mexico Educators Federal Credit Union
2001,834,North Jersey Federal Credit Union
2001,1037,South Carolina Federal Credit Union
2001,276,Coastline Federal Credit Union
2001,122,BMI Federal Credit Union
2001,689,Langley Federal Credit Union
2001,904,Pen Air Federal Credit Union
2001,1159,University Federal Credit Union
2001,778,Midwest America Federal Credit Union
2001,576,Hawaii State Federal Credit Union
2001,94,Arizona Federal Credit Union
2001,384,Evolve Federal Credit Union
2001,577,HawaiiUSA Federal Credit Union
2001,1076,Sunmark Federal Credit Union
2001,903,Pearl Harbor Federal Credit Union
2001,703,Logix Federal Credit Union
2001,559,HORIZONS FEDERAL CREDIT UNION
2001,261,Citadel Federal Credit Union
2001,1121,Tucson Federal Credit Union
2001,657,Kern Schools Federal Credit Union
2001,1039,South Jersey Federal Credit Union
2001,750,Member One Federal Credit Union
2001,660,Kinecta Federal Credit Union
2001,1211,Western Sun Federal Credit Union
2001,494,GCS Federal Credit Union
2001,1071,Summit Federal Credit Union
2001,653,Kellogg Community Federal Credit Union
2001,1152,United Southeast Federal Credit Union
2001,115,BEAVER VALLEY FEDERAL CREDIT UNION
2001,1006,Sac Federal Credit Union
2001,412,Family First Federal Credit Union
2001,516,Glass City Federal Credit Union
2001,814,Navy Federal Credit Union
2001,572,Harvesters Federal Credit Union
2001,90,Andrews Federal Credit Union
2001,858,ORNL Federal Credit Union
2001,58,Alaska USA Federal Credit Union
2001,1073,Sun East Federal Credit Union
2001,971,River Valley Credit Union
2001,330,Dearborn Federal Credit Union
2001,870,One NV Credit Union
2001,758,Merck Sharp & Dohme Federal Credit Union
2001,815,Neches Federal Credit Union
2001,751,Members 1st Federal Credit Union
2001,44,Abilene Teachers Federal Credit Union
2001,1221,Y-12 Federal Credit Union
2001,906,People First Federal Credit Union
2001,285,Columbus Metro Federal Credit Union
2001,6,1st Advantage Federal Credit Union
