,respondentname,hmda_id,advertiser_name,advertiser_id,match_index,score
6314,CONCORDE ACCEPTANCE CORPORATIO,775-2-75-2712433,CONCORDE ACCEPTANCE CORP,208.0,871.0,79.00399546721808
6315,CORNERSTONE HOME MORTGAGE CORP,77500-7500100000,Cornerstone Mortgage Co,308.0,847.0,88.40675584353673
6316,ARLINGTON CAPITAL MORTGAGE COR,77503-7503100002,Arlington Capital Mortgage Corp,97.0,872.0,92.99993383008533
6317,"FIRST PACIFIC FINANCIAL, INC.",77505-7505400005,Pacific Union Financial Llc,895.0,8327.0,83.4622974476386
6318,PRAIRIE MORTGAGE COMPANY,77505-7505700008,1ST RATE MORTGAGE CORP,4.0,6561.0,74.90862996845136
6319,OAKWOOD ACCEPTANCE CORPORATION,77506-7506600003,CONCORDE ACCEPTANCE CORP,208.0,871.0,60.018123790281386
6320,ALLIED MORTGAGE CAPITAL CORP.,77507-7507300007,Allied Mortgage Capital Corp,64.0,873.0,100.0
6321,"HAMMERSMITH FINANCIAL, LP",77509-7509200009,Merit Financial,760.0,2743.0,70.22805708977792
6322,CONTIMORTGAGE CORPORATION,77511-7511600000,FIRST CONTINENTAL MORTGAGE LTD,395.0,1712.0,57.43247922911765
6323,RESIDENTIAL MORTGAGE CORPORATI,77516-7516400009,AMERICAN RESIDENTIAL MORTGAGE INC,37.0,3637.0,64.90590055644881
6324,FIRST GUARANTY MORTGAGE CORP.,77516-7516800003,GUARANTEE MORTGAGE CORP,507.0,11424.0,88.17506975287036
6325,TRAVERSE MORTGAGE CORPORATION,77517-7517100003,Reverse Mortgage Funding Llc,966.0,13004.0,65.22352578088318
6326,SECURED BANKERS MORTGAGE CO,77517-7517300005,SECURITY MORTGAGE SERVICES INC,987.0,774.0,64.03859161849819
6327,WESTERN FIDELITY MORTGAGE,77522-7522100005,Western State Bank,1210.0,173.0,55.943710647403435
6328,UNITED NORTHERN MTGE. BANKERS,77523-7523800002,United Southern Bank,1153.0,174.0,63.270380607540964
6329,CARLOTN MORTGAGE SERVICES,77526-7526400008,First CA Mortgage Co,430.0,3698.0,75.48177361638908
6330,JUDITH O. SMITH MORTGAGE GROUP,77527-7527000000,SUMMIT MORTGAGE CORP,1001.0,880.0,61.414124364229025
6331,"NVR MORTGAGE FINANCE, INC.",77527-7527300003,Universal Mortgage & Finance Inc,1157.0,11387.0,81.06537796847077
6332,HOME SECURITY MORTGAGE CORP.,77530-7530500009,SECURITY MORTGAGE SERVICES INC,987.0,774.0,81.10360972427043
6333,MIDAMERICA FUNDING CORPORATION,77531-7531100001,Americorp Funding,85.0,908.0,54.61450509185038
6334,NEW ENGLAND NATIONAL MTG CORP.,77532-7532800004,,,,
6335,MORTECH FINANCIAL CORPORATION,77533-7533100004,MORTGAGE FINANCIAL INC,721.0,885.0,58.572076841875244
6336,"VANDERFORD CENTER, INC",77537-7537100001,Union Center National Bank,1139.0,44.0,51.82113738870101
6337,D. WHITE& CO LLC,77537-7537300001,,,,
6338,COMSTOCK MORTGAGE,77540-7540300005,Comstock Mortgage Co,300.0,875.0,100.0
6339,"MLSG, INC.",77542-7542800002,,,,
6340,LOANSDIRECT,77545-7545300007,LOANSTREAM,675.0,2944.0,63.21914984464291
6341,UNITED MORTGAGE CORP,77545-7545800001,,,,
6342,"FIRST WESTERN MORTGAGE, INC.",77548-7548800000,Western State Bank,1210.0,173.0,71.78543201830793
6343,WALL STREET MTG. BANKERS LTD.,77552-7552800000,WALL STREET MORTGAGE BANKERS LTD,1185.0,876.0,89.2762001167275
6344,"CITRUS STATE MORTGAGE, INC.",77553-7553700006,FIRST TRUST MORTGAGE CORP,403.0,919.0,70.07220820889248
6345,PARADISE MORTGAGE SERVICE CORP,77554-7554200008,ACCREDITED MORTGAGE SERVICE,18.0,5526.0,70.3345670569071
6346,CIMARRON MORTGAGE COMPANY,77555-7555300005,MARINA MORTGAGE CO,710.0,840.0,76.65495640939181
6347,MIRAD FINANCIAL GROUP INC,77556-7556300001,IAB Financial Bank,614.0,205.0,80.68389569472313
6348,FIRST PREFERENCE MORTGAGE CORP,77557-7557400009,1ST RATE MORTGAGE CORP,4.0,6561.0,59.921458178845924
6349,ALPHA MORTGAGE BANKERS,77560-7560300001,SCME MORTGAGE BANKERS INC,985.0,825.0,71.7051921391581
6350,COMPASS MORTGAGE INC,77560-7560400002,IMPAC MORTGAGE HOLDINGS INC,616.0,861.0,73.28590644845664
6351,PACIFIC FIRST FINANCIAL R.E.,77562-7562900003,Pacific Union Financial Llc,895.0,8327.0,78.84623598309668
6352,"PRINCIPAL RESIDENTIAL MTG,INC.",77564-7564000004,PRINCIPAL RESIDENTIAL MORTGAGE INC,887.0,878.0,87.85154786191391
6353,FIRST NATIONS HOME FINANCE,77564-7564500009,Regions Financial Corp,957.0,47.0,54.59898186657407
6354,GREENTREE FINANCIAL CORP,77566-7566600002,Greenpoint Financial Corp,531.0,200.0,78.2942150860482
6355,"GREENTREE MORTGAGE CO., L.P.",77568-7568300002,GREENTREE MORTGAGE CORP,505.0,879.0,92.22308348225106
6356,CUSTOM MORTGAGE INC,77568-7568500004,First CA Mortgage Co,430.0,3698.0,69.13485777569176
6357,SUMMIT MORTGAGE,77569-7569700002,SUMMIT MORTGAGE CORP,1001.0,880.0,100.0
6358,WHITMAN MORTGAGEE,77573-7573700002,First OH Mortgage Corp,454.0,865.0,65.24383940351377
6359,"GLOBE MORTGAGE AMERICA, LLC",77574-7574600008,MORTGAGE AMERICA INC,718.0,1834.0,79.0836248757066
6360,"THE MORTGAGE MONEY CENTER, INC",77578-7578900006,1ST HERITAGE MORTGAGE,2.0,5589.0,53.527243000388246
6361,FAMILY HOME MORTGAGE COMPANY,77582-7582000008,FAMILY HOME MORTGAGE,388.0,858.0,100.0
6362,PACIFIC ALASKA MORTGAGE,77586-7586200005,PACIFIC COAST MORTGAGE,875.0,2648.0,81.86865672850986
6363,"STOFFER MORTGAGE, INC.",77589-7589100003,Ruoff Home Mortgage,982.0,14491.0,66.12314513411013
6364,CAPITAL MORTGAGE CORPORATION,77590-7590700002,FIRST CAPITAL MORTGAGE,391.0,3622.0,72.77143987530698
6365,WHOLESALE CAPITAL CORPORATION,77591-7591300002,,,,
6366,H&R BLOCK MORTGAGE CORPORATION,77592-7592700002,Comstock Mortgage Co,300.0,875.0,51.3409330128451
6367,HAYMOUNT MORTGAGE CORP,77596-7596300027,PARAMOUNT MORTGAGE CO,878.0,802.0,68.1980925326504
6368,CITY LINE MORTGAGE CORPORATION,77596-7596500006,Generation Mortgage Co,512.0,9849.0,53.321415059289215
6369,PINE STATE MORTGAGE CORP,77597-7597300000,1ST RATE MORTGAGE CORP,4.0,6561.0,68.24986369663192
6370,"COATS & CO., INC.",77597-7597600003,,,,
6371,EAGLE MORTGAGE COMPANY,77600-7600500008,EAGLE MORTGAGE INC,354.0,833.0,100.0
6372,OPTION ONE MORTGAGE CORP.,77604-7604800006,OPTION ONE MORTGAGE CORP,857.0,882.0,100.0
6373,COOPERATIVE MORTGAGE SERVICES,77605-7605000005,Generation Mortgage Co,512.0,9849.0,67.43354828900898
6374,"RBMG, INC.",77606-7606200003,,,,
6375,FIRST INTEGRITY MORTGAGE SERVI,77608-7608800001,ACCREDITED MORTGAGE SERVICE,18.0,5526.0,64.43068435435778
6376,GOLDEN BEAR MORTGAGE CORP,77611-7611100009,Golden Empire Mortgage Corp,520.0,837.0,82.44433535482413
6377,HUNNEMAN MORTGAGE CORPORATION,77612-7612100005,Generation Mortgage Co,512.0,9849.0,57.980693312694406
6378,"MERCURY FINANCIAL, INC.",77615-7615600009,Merit Financial,760.0,2743.0,77.28203260073411
6379,COASTAL CAPITAL CORP,77615-7615900001,Capital City Bank,228.0,120.0,64.90528412672076
6380,FIRST COMMERCIAL INVESTORS INC,77616-7616700006,Commercial Bank,289.0,102.0,65.5367512348668
6381,GOLDEN WEST FUNDING,77618-7618100003,Golden West Financial Corp,521.0,411.0,75.00564855253052
6382,"C & G FINANCIAL SERVICES, INC.",77619-7619100004,GTE Financial,506.0,424.0,77.57968969036281
6383,FIRST NATIONAL FUNDING CORPORA,77620-7620200001,FUNDING SOURCE LLC,407.0,2646.0,60.868789143153656
6384,"SECURITY ATLANTIC MORTGAGE CO,",77620-7620600005,SECURITY MORTGAGE SERVICES INC,987.0,774.0,75.84678614554016
6385,MORTGAGE FINANCIAL SERVICES,77621-7621100007,MORTGAGE FINANCIAL INC,721.0,885.0,100.0
6386,WORLD WIDE FINANCIAL SERVICES,77621-7621700002,WORLD WIDE FINANCIAL SERVICES INC,1191.0,886.0,100.0
6387,T.A.M. EQUITY CORP.,77624-7624400009,TAM EQUITY CORP,1079.0,887.0,100.0
6388,FIDELITY HOME MORTGAGE,77629-7629400000,FAMILY HOME MORTGAGE,388.0,858.0,79.47346946602414
6389,UNIVERSAL MORTGAGE,77632-7632300003,Universal Mortgage & Finance Inc,1157.0,11387.0,79.9831946481209
6390,"CAPITAL MORTGAGE FUNDING, L.L.",77634-7634000003,FIRST CAPITAL MORTGAGE,391.0,3622.0,72.19543344154124
6391,AMERICAN MORTGAGE EXCHANGE,77634-7634100004,AMERICAN MORTGAGE EXPRESS CORP,34.0,905.0,82.5498647957314
6392,SECURITY NATIONAL MORTGAGE COM,77635-7635500004,SECURITY MORTGAGE SERVICES INC,987.0,774.0,88.41496042417226
6393,MISSION MORTGAGE CORPORATION,77638-7638600004,ACTION MORTGAGE,19.0,395.0,59.45562352322581
6394,SOUTHEASTERN MORTGAGE OF ALABA,77639-7639700001,NORTHEAST MORTGAGE INC,805.0,2643.0,69.13060558890619
6395,LIBERTY AMERICAN MORTGAGE CORP,77642-7642300001,American Mortgage,82.0,61.0,74.92865750095797
6396,PMCC MORTGAGE CORP.,77646-7646700017,WMC MORTGAGE CORP,1190.0,764.0,84.02539772227226
6397,FIRST PRIORITY FINANCIAL,77647-7647600006,First Priority Financial,458.0,889.0,100.0
6398,4ADREAM.COM,77648-7648500001,4ADREAM.COM,11.0,890.0,100.0
6399,AMERICA'S MONEYLINE,77650-7650700000,First American Bank Corp,426.0,215.0,59.684785149267285
6400,DEWOLFE MORTGAGE SERVICES INC.,77650-7650800001,EAGLE MORTGAGE INC,354.0,833.0,73.91306332373561
6401,NATION ONE MORTGAGE COMPANY,77652-7652800004,NATION ONE MORTGAGE CO INC,796.0,891.0,100.0
6402,BOULEVARD MORTGAGE CO OF PA,77654-7654400003,HOMEBOUND MORTGAGE INC,552.0,1689.0,57.00533821964502
6403,AMERISOUTH MORTGAGE COMPANY,77658-7658800002,AMERISOUTH MORTGAGE CO,40.0,892.0,100.0
6404,"MERRIMACK MORTGAGE COMPANY, IN",77659-7659900002,IMPAC MORTGAGE HOLDINGS INC,616.0,861.0,65.01864663568288
6405,SOUND MORTGAGE CORPORATION,77662-7662200007,SOUND MORTGAGE GROUP,991.0,816.0,68.74084153407118
6406,"HERITAGE PLAZA MORTGAGE, INC.",77662-7662300008,HERITAGE PLAZA MORTGAGE INC,548.0,893.0,100.0
6407,PROSPERITY MORTGAGE CO.,77664-7664000008,PROSPERITY MORTGAGE CO,890.0,895.0,100.0
6408,"AMERICAN ACCEPTANCE MORTGAGE,",77665-7665200006,American Mortgage,82.0,61.0,72.95393827931174
6409,PLATINUM HOME MORTGAGE CORP,77667-7667200009,PLATINUM MORTGAGE,883.0,896.0,85.27259454643537
6410,"MORTGAGE PLUS OF KALAMAZOO, IN",77671-7671300004,MORTGAGE USA,729.0,763.0,58.16668934535021
6411,INVESTAID CORPORATION,77673-7673400003,,,,
6412,CUSO MORTGAGE CORPORATION,77673-7673900008,First CA Mortgage Co,430.0,3698.0,54.769483460722356
6413,VITEK REAL ESTATE INDUSTRIES,77674-7674000006,HOMESTAR INDUSTRIES INC,556.0,793.0,58.97811045257336
6414,"PACIFIC HORIZON BANCORP, INC.",77679-7679000008,Pacific Marine Credit Union,893.0,495.0,55.98821395772925
6415,AMERICAS FIRST MORTGAGE CORP,77679-7679300000,American Mortgage,82.0,61.0,93.06893260171437
6416,STERLING CAPITAL MORTGAGE CO.,77682-7682500006,Arlington Capital Mortgage Corp,97.0,872.0,73.72621399642121
6417,MERRLIN MORTGAGE CORPORATION,77689-7689800003,Generation Mortgage Co,512.0,9849.0,58.3518560024563
6418,QUALITY HOME LOANS,77692-7692500004,Nova Home Loans,849.0,5681.0,62.56651891820461
6419,IMC MORTGAGE COMPANY,77696-7696200007,IMPAC MORTGAGE HOLDINGS INC,616.0,861.0,87.87132479991682
6420,FIRST RESIDENTIAL MORTGAGE COR,77697-7697500006,AMERICAN RESIDENTIAL MORTGAGE INC,37.0,3637.0,72.44438126806095
6421,"MADISON HOME EQUITIES, INC",77698-7698700004,IRWIN HOME EQUITY CORP,621.0,4810.0,63.88819060263325
6422,SANTA CRUZ MORTGAGE,777-0-77-0395948,1ST RATE MORTGAGE CORP,4.0,6561.0,63.838063108323105
6423,"ANDRADE FINANCIAL, INC.",77702-7702800007,E-Trade Financial Corp,353.0,1311.0,81.23437156402807
6424,MICHAEL W. TUCKER & ASSOC. INC,77705-7705500003,,,,
6425,CROSSMANN MORTGAGE CORP,77715-7715400000,CrossCountry Mortgage Llc,324.0,9087.0,73.70672723461006
6426,AMERICAN HOME LOANS,77718-7718200008,AMERICAN HOME LOANS,31.0,901.0,100.0
6427,CITY NATIONAL MORTGAGE BANK,77722-7722100007,,,,
6428,"CENTURY FINANCIAL GROUP, INC.",77733-7733200002,GTE Financial,506.0,424.0,63.76827153956436
6429,ACCESS MORTGAGE CORPORATION,77743-7743500003,ACCENT MORTGAGE SERVICES INC,16.0,911.0,61.96248920094397
6430,METROCITI MORTGAGE,77746-7746300000,METROCITIES MORTGAGE LLC,716.0,1835.0,92.92180588519835
6431,TRANSNATIONAL FINANCIAL NETWOR,77747-7747600001,TRANSLAND FINANCIAL SERVICES INC,1085.0,920.0,70.61766962876544
6432,DENVER MORTGAGE COMPANY,77748-7748100001,LEADER MORTGAGE INC,669.0,900.0,77.73295824670107
6433,PACIFIC CHARTER MORTGAGE CORP.,77754-7754800000,PACIFIC COAST MORTGAGE,875.0,2648.0,83.55082808295442
6434,"AMERITRUST MORTGAGE BANKERS, I",77755-7755900008,MetAmerica Mortgage Bankers Inc,762.0,5588.0,69.12119994358203
6435,"AMERICAN EQUITY MORTGAGE, INC.",77756-7756300009,AMERICAN EQUITY MORTGAGE INC,27.0,903.0,100.0
6436,AMERIQUEST MORTGAGE COMPANY,77756-7756600001,American Mortgage,82.0,61.0,74.26000619173635
6437,THE LOAN STORE,77756-7756900004,LOANSTREAM,675.0,2944.0,71.40232379815666
6438,USA MORTGAGE BANKERS OF AMERIC,77758-7758700005,SCME MORTGAGE BANKERS INC,985.0,825.0,71.10414126344993
6439,UNITY MORTGAGE CORPORATION,77761-7761400006,Generation Mortgage Co,512.0,9849.0,54.134966606854675
6440,MOUNTAIN PACIFIC MORTGAGE,77764-7764500006,AMERICAN PACIFIC MORTGAGE CORP,36.0,5680.0,71.37061770091852
6441,MAC-CLAIR MORTGAGE CORP.,77765-7765600003,CLARITY MORTGAGE,198.0,3635.0,72.47141524151526
6442,BENEFICIAL MORTGAGE CORP.,77766-7766600004,CENTENNIAL MORTGAGE INC,190.0,128.0,72.08451047325258
6443,J.D. REECE MORTGAGE COMPANY,77766-7766700000,1ST RATE MORTGAGE CORP,4.0,6561.0,65.22310235792231
6444,DRAPER & KRAMER MORTGAGE CORP,77767-7767800008,LEADER MORTGAGE INC,669.0,900.0,63.720644590100015
6445,AMERICAN MORTGAGE EXPRESS CORP,77768-7768100008,AMERICAN MORTGAGE EXPRESS CORP,34.0,905.0,100.0
6446,BOMAC MORTGAGE HOLDINGS,77770-7770100005,BNC Mortgage Inc,123.0,910.0,79.19443776892594
6447,BAY BANC MORTGAGE CORP.,77770-7770900002,BNC Mortgage Inc,123.0,910.0,74.29679784320741
6448,GATEWAY FUNDING DIV MTG SVCS,77774-7774500004,,,,
6449,"MILA, INC.",77775-7775100007,Midland National Bank,777.0,29.0,62.036721622218195
6450,"LIBERTY HOME LOANS, INC.",77775-7775400000,Caliber Home Loans Inc,218.0,4556.0,70.00993412183644
6451,HOMESTEAD FUNDING CORP.,77776-7776400006,Homestead Funding Corp,600.0,906.0,100.0
6452,FIRST PRIORITY MORTGAGE INC.,77776-7776600008,1ST PRIORITY MORTGAGE,3.0,907.0,100.0
6453,MORTGAGE EDGE CORPORATION,77776-7776700009,MORTGAGE STORE,728.0,807.0,56.40886385973709
6454,"MORTGAGE ENTERPRISE, LTD.",77778-7778300008,ENTERPRISE MORTGAGE CO,359.0,863.0,65.23317416789155
6455,"ANVIL MORTGAGE BANKING, LTD.",77781-7781600004,ALLIANCE MORTGAGE BANKING CORP,24.0,894.0,78.9320566690177
6456,FRANKLIN AMERICAN MORTGAGE,77784-7784800005,New American Mortgage,821.0,8288.0,73.18726925055905
6457,COLUMBIA MORTGAGE & FUNDING CO,77786-7786700007,COLUMBIA MORTGAGE LLC,202.0,4555.0,79.31026337002464
6458,AMERICORP FUNDING,77786-7786900009,Americorp Funding,85.0,908.0,100.0
6459,"US MORTGAGE EXPRESS, INC.",77788-7788600009,AMERICAN MORTGAGE EXPRESS CORP,34.0,905.0,70.84594210479568
6460,EQUITRUST FINANCIAL CORP.,77789-7789100000,EQUITY FINANCIAL,360.0,775.0,82.6241093693988
6461,AIB MORTGAGE COMPANY,77790-7790000000,First CA Mortgage Co,430.0,3698.0,77.44960858755076
6462,"PARAMOUNT FINANCIAL, INC.",77792-7792200005,PNC Financial Services Group Inc,884.0,6.0,66.62675297311209
6463,APPLETREE MORTGAGE CORP.,77792-7792400007,GREENTREE MORTGAGE CORP,505.0,879.0,70.8776582189827
6464,MONEY WISE MORTGAGE,77793-7793300002,Towne Mortgage Co,1109.0,799.0,65.5065050973448
6465,"HAYHURST AND ASSOCIATES, INC.",77793-7793800007,,,,
6466,"DUXFORD FINANCIAL, INC.",77793-7793900014,BOK Financial Corp,125.0,49.0,65.24436929464245
6467,AMTRUST MORTGAGE CORPORATION,77794-7794500000,FIRST TRUST MORTGAGE CORP,403.0,919.0,55.27257429474631
6468,GORMAN & GORMAN RES MTG SERV,77802-7802700002,GERSHMAN MORTGAGE,497.0,800.0,50.57697865562011
6469,GUARANTEED FINANCIAL MORTGAGE,77806-7806500003,Guaranteed Rate Mortgage,536.0,5575.0,74.022596960928
6470,ALLEGIANCE MORTGAGE CORPORATIO,77807-7807800002,First Alliance Mortgage,425.0,2759.0,70.65330881833621
6471,LEND-MOR MORTGAGE BANKERS CORP,77808-7808400005,MetAmerica Mortgage Bankers Inc,762.0,5588.0,73.98480866605935
6472,"PROVIDENT FUNDING ASSOCIATES,",77810-7810600004,PRIORITY FUNDING INC,888.0,9833.0,70.23716743859013
6473,"REAL ESTATE MORTGAGE NETWORK,",77811-7811300008,NATIONAL MORTGAGE NETWORK INC,798.0,4611.0,66.27952074755122
6474,SOUTHLAND EQUITIES MORTGAGE CO,77811-7811400009,SOUTHLAND MORTGAGE LLC,994.0,782.0,74.89114547266853
6475,"MORTGAGE MATTERS, INC.",77812-7812100002,MORTGAGE MARKET INC,723.0,856.0,80.97410676410635
6476,FIRST REPUBLIC MORTGAGE CORP,77813-7813500002,Republic Bancorp Mtg Inc,960.0,251.0,79.10086294515061
6477,GENESIS MORTGAGE CORP,77815-7815400004,Generation Mortgage Co,512.0,9849.0,74.44008144832156
6478,"FM LENDING SERVICES, INC.",77815-7815800008,LENDING GROUP LLC,672.0,5510.0,73.61962733446501
6479,NATIONAL HOME MORTGAGE BANKING,77820-7820100008,SCME MORTGAGE BANKERS INC,985.0,825.0,71.93923668701422
6480,HOME FEDERAL MORTGAGE CORP.,77820-7820400000,Home Federal Bank,591.0,348.0,72.72802079416704
6481,1ST REPUBLIC MORTGAGE BAKERS,77823-7823600001,Republic Mortgage Home Loans Llc,962.0,1732.0,76.81704374388629
6482,"LOAN PARTNERS MORTGAGE, LTD",77825-7825200000,First CA Mortgage Co,430.0,3698.0,76.41057757278487
6483,FEDERAL STANDARD MTG. BANKING,77827-7827500006,Federal Savings Bank,418.0,377.0,53.392162961643265
6484,AMERICAN DREAM MORTGAGE BANKER,77831-7831400005,American Mortgage,82.0,61.0,74.13042661485493
6485,BNC MORTGAGE INC,77840-7840600009,BNC Mortgage Inc,123.0,910.0,100.0
6486,"ACCENT MORTGAGE SERVICES, INC.",77842-7842000006,ACCENT MORTGAGE SERVICES INC,16.0,911.0,100.0
6487,CMG MORTGAGE,77844-7844200000,CMG MORTGAGE INC,199.0,912.0,100.0
6488,DOWNEAST MORTGAGE CORP,77844-7844700005,BEST MORTGAGE INC,119.0,843.0,72.51143248317177
6489,BARRINGTON CAPITAL CORPORATION,77844-7844900007,Arlington Capital Mortgage Corp,97.0,872.0,71.85897635829788
6490,RESIDENTIAL MORTGAGE CAPITAL,77850-7850000001,UNITED CAPITAL MORTGAGE CORP,1128.0,834.0,62.90054673054749
6491,VIKING MORTGAGE CORPORATION,77851-7851000008,Kings Mortgage Services Inc,661.0,8261.0,56.11749014248487
6492,"BANKERS MORTGAGE TRUST, INC.",77851-7851400001,SCME MORTGAGE BANKERS INC,985.0,825.0,63.487604055454206
6493,PARKWAY MORTGAGE,77853-7853200002,GATEWAY MORTGAGE,493.0,817.0,67.16480388711835
6494,BUDGET MORTGAGE BANKERS,77854-7854200009,SCME MORTGAGE BANKERS INC,985.0,825.0,73.48929784643057
6495,"MORTGAGE LOGIC.COM, INC.",77854-7854500001,MORTGAGE NOW INC,724.0,776.0,61.1193116469742
6496,BANCGROUP MORTGAGE CORP.,77855-7855000003,BNC Mortgage Inc,123.0,910.0,73.79050637305292
6497,SOUTHEASTERN RESIDENTIAL MTG,77857-7857100007,Southeastern Bank Financial Corp,1042.0,161.0,71.8477214910682
6498,AMERICAN INTERNATIONAL MORTGAG,77859-7859300001,American Mortgage,82.0,61.0,96.28282682484901
6499,"PCM, INC.",77862-7862800001,,,,
6500,MORTGAGE BANKERS SERVICE CORP.,77865-7865700008,SCME MORTGAGE BANKERS INC,985.0,825.0,70.05943666162607
6501,"LOAN CORRESPONDENTS, INC.",77866-7866800005,,,,
6502,HCI MORTGAGE,77868-7868600006,HCI MORTGAGE,546.0,914.0,100.0
6503,"FIRST AMERICAN FUNDING, INC.",77870-7870900006,AMERICAN LENDING GROUP INC,33.0,5509.0,86.16846764800101
6504,"MORTGAGE SOUTH, INC.",77874-7874300006,MORTGAGE SOLUTIONS,727.0,9758.0,79.59003975587456
6505,FIRST GREENSBORO HOME EQUITY,77875-7875200001,Associates Home Equity Services,105.0,140.0,57.75868226112807
6506,FIRST FUNDING MORTGAGE BANKERS,77876-7876100007,SCME MORTGAGE BANKERS INC,985.0,825.0,67.3778062963593
6507,PERIMETER MORTGAGE,77877-7877100003,Perl Mortgage Inc,916.0,11370.0,73.59121208665412
6508,"HOMEBUYER'S RESOURCE GROUP,INC",77884-7884700008,COMMUNITY RESOURCE MORTGAGE INC,206.0,1991.0,52.98011234399075
6509,STERLING MORTGAGE & INVESTMENT,77885-7885300000,Home Loan Investment Bank,593.0,7922.0,54.56845685474786
6510,"MEMBERS MORTGAGE COMPANY, INC.",77885-7885700004,MEMBERS MORTGAGE CO INC,714.0,915.0,100.0
6511,BEAZER MORTGAGE CORPORATION,77892-7892100008,LEADER MORTGAGE INC,669.0,900.0,60.736686750252886
6512,FIELDSTONE MORTGAGE COMPANY,77892-7892800004,MILESTONE MORTGAGE INC,717.0,864.0,84.2120791352808
6513,WATSON MORTGAGE CORPORATION,77893-7893700000,ACTION MORTGAGE,19.0,395.0,62.08192193667424
6514,UNION CAPITAL MORTGAGE CORPORA,77897-7897900007,UNITED CAPITAL MORTGAGE CORP,1128.0,834.0,73.39686984639448
6515,NEW CENTURY MORTGAGE CORP.,77900-7900200006,New Century Mortgage Corp,822.0,917.0,100.0
6516,AMERICREDIT CORP OF CALIFORNIA,77905-7905300009,America First Credit Union,74.0,581.0,68.81764383384481
6517,HOMECOMINGS FINANCIAL NETWORK,77909-7909100002,AMERICAN FINANCIAL NETWORK,29.0,2745.0,68.05504592333293
6518,"THE CARROLL MORTGAGE GROUP, IN",77909-7909900008,HARRY MORTGAGE CO,545.0,810.0,66.01778209687735
6519,MAJOR MORTGAGE,77915-7915200006,AMSTAR MORTGAGE INC,41.0,3645.0,75.63946875186093
6520,FIRST EQUITY MORTGAGE CORPORAT,77920-7920900009,HOME EQUITY MORTGAGE CO,550.0,6559.0,60.307243724184
6521,JT MORTGAGE CORP.,77921-7921700003,Mortgage Group Inc,788.0,823.0,77.1943676526194
6522,NEW FREEDOM MORTGAGE CORP,77927-7927200007,NEW FREEDOM MORTGAGE CORP,802.0,918.0,100.0
6523,HOME MORTGAGE ASSURED CORP.,77929-7929000008,Eagle Home Mortgage,364.0,798.0,61.475211917590634
6524,CALIFORNIA HERITAGE FINANCIAL,77929-7929100009,California Credit Union,220.0,605.0,65.47437655838428
6525,"HERITAGE MORTGAGE, LLC",77932-7932000001,1ST HERITAGE MORTGAGE,2.0,5589.0,100.0
6526,AMERICAN FIDELITY,77932-7932500012,American Financing Corp,79.0,12219.0,66.89445844441285
6527,PLAZA RESIDENTIAL MORTGAGE,77934-7934500009,Primary Residential Mortgage Inc,929.0,784.0,80.72225515248292
6528,MORTGAGE PORTFOLIO SERVICE INC,77937-7937800000,MORTGAGE STORE,728.0,807.0,63.461243558856886
6529,"MORTGAGE CAPITAL ASSOCIATES, I",77939-7939700002,Allied Mortgage Capital Corp,64.0,873.0,71.61023425489535
6530,"ALPHA AMERICA FINANCIAL, INC.",77941-7941500008,American Financing Corp,79.0,12219.0,66.31634500769147
6531,TRANSAMERICA MORTGAGE COMPANY,77942-7942800007,American Mortgage,82.0,61.0,64.92878055944327
6532,"SAXON MORTGAGE, INC.",77943-7943800003,Vinson Mortgage Group,1179.0,8280.0,73.93576984505815
6533,L'ARGENT FUNDING CONSULTANTS L,77949-7949600003,MORTGAGE CONSULTANTS INC,720.0,5639.0,58.363237970702286
6534,FIRST TRUST MORTGAGE CORP. OF,77951-7951000001,FIRST TRUST MORTGAGE CORP,403.0,919.0,100.0
6535,TRANSLAND FINANCIAL,77952-7952900006,TRANSLAND FINANCIAL SERVICES INC,1085.0,920.0,100.0
6536,INTERAMERICAN FIRST MORTGAGE,77953-7953000004,American Mortgage,82.0,61.0,81.90635981944173
6537,WESTMINSTER MORTGAGE CORP,77956-7956000003,SHELTER MORTGAGE CO,989.0,312.0,67.86236599314786
